,country,vaccine,year,pop_est,vac_coverage,fvp,protected_cohort,cumulative_protected,cases_averted,dalys_averted,deaths_averted,total_pop,percent_protected,daly_by_pop
0,AFG,Hib3,1980,560287,,,,,,,,13356500.0,,
1,AFG,Hib3,1981,554782,,,,,,,,13171679.0,,
2,AFG,Hib3,1982,542780,,,,,,,,12882516.0,,
3,AFG,Hib3,1983,528117,,,,,,,,12537732.0,,
4,AFG,Hib3,1984,515712,,,,,,,,12204305.0,,
5,AFG,Hib3,1985,509527,,,,,,,,11938204.0,,
6,AFG,Hib3,1986,488175,,,,,,,,11736176.0,,
7,AFG,Hib3,1987,473958,,,,,,,,11604536.0,,
8,AFG,Hib3,1988,471963,,,,,,,,11618008.0,,
9,AFG,Hib3,1989,488604,,,,,,,,11868871.0,,
10,AFG,Hib3,1990,528014,,,,,,,,12412311.0,,
11,AFG,Hib3,1991,560291,,,,,,,,13299015.0,,
12,AFG,Hib3,1992,614854,,,,,,,,14485542.0,,
13,AFG,Hib3,1993,679064,,,,,,,,15816600.0,,
14,AFG,Hib3,1994,736401,,,,,,,,17075727.0,,
15,AFG,Hib3,1995,775956,,,,,,,,18110662.0,,
16,AFG,Hib3,1996,825693,,,,,,,,18853444.0,,
17,AFG,Hib3,1997,856668,,,,,,,,19357126.0,,
18,AFG,Hib3,1998,876524,,,,,,,,19737769.0,,
19,AFG,Hib3,1999,896412,,,,,,,,20170847.0,,
20,AFG,Hib3,2000,923490,,,,,,,,20779957.0,,
21,AFG,Hib3,2001,943329,,,,,,,,21606990.0,,
22,AFG,Hib3,2002,969507,,,,,,,,22600773.0,,
23,AFG,Hib3,2003,997398,,,,,,,,23680870.0,,
24,AFG,Hib3,2004,1021134,,,,,,,,24726689.0,,
25,AFG,Hib3,2005,1037339,,,,,,,,25654274.0,,
26,AFG,Hib3,2006,1058662,,,,,,,,26433058.0,,
27,AFG,Hib3,2007,1073645,,,,,,,,27100542.0,,
28,AFG,Hib3,2008,1084515,,,,,,,,27722280.0,,
29,AFG,Hib3,2009,1094258,0.63,689382.54,641125.7622000001,,9571.795717302786,239876.5140591214,3465.824466242378,28394805.0,,0.008447901440390993
30,AFG,Hib3,2010,1104715,0.66,729111.9,678074.067,1287143.54109,10123.421695383375,253700.68254270364,3665.5611580305845,29185510.0,0.04410214318989115,0.008692693139256557
31,AFG,Hib3,2011,1102985,0.68,750029.8,697527.714,1341698.0776499999,10413.858215047721,260979.2436351231,3770.7244968096775,30117409.0,0.04454892111237058,0.008665394942676612
32,AFG,Hib3,2012,1102203,0.67,738476.01,686782.6893000001,1349434.0176000001,10253.438547847252,256959.0042055444,3712.638592777605,31161377.0,0.043304697914986236,0.008246073471193022
33,AFG,Hib3,2013,1102346,0.64,705501.4400000001,656116.3392,1308559.8940350001,9795.600077052935,245485.22231342032,3546.861154506798,32269591.0,0.04055086703872386,0.007607323635227367
34,AFG,Hib3,2014,1103728,0.62,684311.36,636409.5648,1259720.0870400001,9501.3844489732,238111.95387666253,3440.3294490394196,33370803.0,0.03774916914765282,0.007135337854371156
35,AFG,Hib3,2015,1106901,0.65,719485.65,669121.6545000001,1273710.74106,9989.76513581387,250351.14703885754,3617.1658320216525,34413603.0,0.037011839215440476,0.007274772915781516
36,AFG,Hib3,2016,1118424,0.66,738159.8400000001,686488.6512000001,1322154.2229750003,10249.048656203144,256848.99016682204,3711.0490693157954,35383027.0,0.03736690540848866,0.007259101663823789
37,AFG,Hib3,2017,1131833,0.66,747009.78,694719.0954000001,1346883.31404,10371.926467687008,259928.40200807984,3755.5415488856684,36296110.0,0.03710820013604764,0.007161329465005474
38,AFG,Hib3,2018,1145921,0.66,756307.86,703366.3098,1363349.4504300002,10501.026520501136,263163.747971212,3802.2870222379215,37171922.0,0.0366768619182511,0.007079637904416458
39,AFG,Hib3,2019,1158820,0.66,764821.2000000001,711283.7160000001,1379481.71031,10619.23077811396,266126.0369816069,3845.0872678917212,38041755.0,0.036262304678372485,0.006995629854132832
40,AFG,Hib3,2020,1169006,0.67,783234.02,728407.6386000001,1404127.1688,10874.88528253391,272532.9341966104,3937.6564850472887,38928337.0,0.03606953897876501,0.007000888175536767
41,AFG,Hib3,2021,1174821,0.68,798878.28,742956.8004000001,1434944.05707,11092.099459249745,277976.48742880364,4016.306952557326,39835426.0,0.03602180775147227,0.006978122624540369
42,AFG,Hib3,2022,1178042,0.69,812848.98,755949.5514,1461758.51178,11286.076937164578,282837.7112349153,4086.5437094536237,40754383.0,0.035867516673728075,0.006940056269160431
43,AFG,Hib3,2023,1179366,0.7,825556.2,767767.266,1485919.33983,11462.511510014108,287259.29643633676,4150.42840542217,41681232.0,0.035649602195779624,0.006891813956850814
44,AFG,Hib3,2024,1179945,0.71,837760.95,779117.6835,1508496.5861999998,11631.969491617112,291506.0429306171,4211.7869671785675,42608714.0,0.0354034760636052,0.0068414654084752976
45,AFG,Hib3,2025,1180725,0.72,850122.0,790613.4600000001,1530775.259325,11803.597635044367,295807.1753383374,4273.931316698132,43531523.0,0.03516475312212256,0.006795240665904048
46,AFG,Hib3,2026,1182139,0.73,862961.47,802554.1671,1553636.9541,11981.868445265985,300274.77805129066,4338.480890668463,44449105.0,0.03495316619086031,0.006755474110250154
47,AFG,Hib3,2027,1183830,0.74,876034.2,814711.806,1577138.2647449998,12163.377975558782,304823.5455637898,4404.203163638389,45363560.0,0.03476663349933294,0.006719568428134604
48,AFG,Hib3,2028,1185632,0.75,889224.0,826978.3200000001,1600954.5357,12346.512975107917,309413.04857780144,4470.513998178591,46275303.0,0.034596305845906616,0.006686353811185233
49,AFG,Hib3,2029,1187298,0.76,902346.48,839182.2264,1624811.6304000001,12528.713263882843,313979.12702564045,4536.486385935577,47185163.0,0.03443479956612633,0.006654191848942865
50,AFG,Hib3,2030,1188620,0.77,915237.4,851170.7820000001,1648393.89708,12707.69843639402,318464.6322033826,4601.29462132891,48093576.0,0.03427472095400018,0.0066217706955994
0,AFG,MCV2,1980,560287,,,,,,,,13356500.0,,
1,AFG,MCV2,1981,554782,,,,,,,,13171679.0,,
2,AFG,MCV2,1982,542780,,,,,,,,12882516.0,,
3,AFG,MCV2,1983,528117,,,,,,,,12537732.0,,
4,AFG,MCV2,1984,515712,,,,,,,,12204305.0,,
5,AFG,MCV2,1985,509527,,,,,,,,11938204.0,,
6,AFG,MCV2,1986,488175,,,,,,,,11736176.0,,
7,AFG,MCV2,1987,473958,,,,,,,,11604536.0,,
8,AFG,MCV2,1988,471963,,,,,,,,11618008.0,,
9,AFG,MCV2,1989,488604,,,,,,,,11868871.0,,
10,AFG,MCV2,1990,528014,,,,,,,,12412311.0,,
11,AFG,MCV2,1991,560291,,,,,,,,13299015.0,,
12,AFG,MCV2,1992,614854,,,,,,,,14485542.0,,
13,AFG,MCV2,1993,679064,,,,,,,,15816600.0,,
14,AFG,MCV2,1994,736401,,,,,,,,17075727.0,,
15,AFG,MCV2,1995,775956,,,,,,,,18110662.0,,
16,AFG,MCV2,1996,825693,,,,,,,,18853444.0,,
17,AFG,MCV2,1997,856668,,,,,,,,19357126.0,,
18,AFG,MCV2,1998,876524,,,,,,,,19737769.0,,
19,AFG,MCV2,1999,896412,,,,,,,,20170847.0,,
20,AFG,MCV2,2000,923490,,,,,,,,20779957.0,,
21,AFG,MCV2,2001,943329,,,,,,,,21606990.0,,
22,AFG,MCV2,2002,969507,,,,,,,,22600773.0,,
23,AFG,MCV2,2003,997398,,,,,,,,23680870.0,,
24,AFG,MCV2,2004,1021134,0.02,20422.68,20218.4532,,1311.3451702372895,1002.3398975859562,14.777096512437021,24726689.0,,4.053676161761715e-05
25,AFG,MCV2,2005,1037339,0.09,93360.51,92426.9049,111634.43544,5994.700689595595,4582.109891158881,67.55221482784539,25654274.0,0.00435149462580777,0.00017861000046849427
26,AFG,MCV2,2006,1058662,0.18,190559.16,188653.5684,276459.128055,12235.849267112586,9352.594709336181,137.88156591832845,26433058.0,0.01045884014081912,0.00035382189640472853
27,AFG,MCV2,2007,1073645,0.04,42945.8,42516.342000000004,221737.23197999998,2757.5600955396935,2107.7688517739575,31.073993785527556,27100542.0,0.008182022041477988,7.777589288708533e-05
28,AFG,MCV2,2008,1084515,0.23,249438.45,246944.0655,287334.5904,16016.502568662663,12242.375164620886,180.4844442336998,27722280.0,0.010364753202117574,0.0004416078029880979
29,AFG,MCV2,2009,1094258,0.24,262621.92,259995.7008,494592.563025,16863.016332354215,12889.41649169586,190.02351592060955,28394805.0,0.01741841731348393,0.00045393572844384245
30,AFG,MCV2,2010,1104715,0.29,320367.35,317163.6765,564159.59226,20570.864211955497,15723.547388926636,231.80597504263352,29185510.0,0.019330126225651015,0.0005387449932835382
31,AFG,MCV2,2011,1102985,0.31,341925.35,338506.0965,639811.589175,21955.10855109098,16781.608500992144,247.40454715046252,30117409.0,0.021243912090014118,0.0005572062490831181
32,AFG,MCV2,2012,1102203,0.33,363726.99,360089.7201,681670.511775,23354.997072932976,17851.62740178312,263.1794081583913,31161377.0,0.02187549387740471,0.0005728767185668053
33,AFG,MCV2,2013,1102346,0.35,385821.1,381962.88899999997,724048.1230949999,24773.665163467194,18936.000655178505,279.1658896498704,32269591.0,0.02243747443514236,0.0005868063420815747
34,AFG,MCV2,2014,1103728,0.39,430453.92000000004,426149.38080000004,789014.12535,27639.549216934734,21126.568015964283,311.4605487622998,33370803.0,0.023643845949706394,0.0006330853955166822
35,AFG,MCV2,2015,1106901,0.39,431691.39,427374.4761,832216.3878600001,27719.007461778874,21187.302726250382,312.3559363226614,34413603.0,0.024182774115805314,0.0006156665062431964
36,AFG,MCV2,2016,1118424,0.39,436185.36,431823.50639999995,837829.258695,28007.566350949695,21407.865621499892,315.6076069366061,35383027.0,0.02367884632072321,0.0006050320573618501
37,AFG,MCV2,2017,1131833,0.39,441414.87,437000.7213,847233.0523799999,28343.35443954569,21664.528631341145,319.3914871121146,36296110.0,0.023342254924288028,0.0005968829340483359
38,AFG,MCV2,2018,1145921,0.39,446909.19,442440.0981,857590.783335,28696.146041614476,21934.188448079425,323.3669740173696,37171922.0,0.023070929271157947,0.0005900741007709912
39,AFG,MCV2,2019,1158820,0.39,451939.8,447420.402,867738.495195,29019.162713610876,22181.08949692291,327.00693750337786,38041755.0,0.022810159394460114,0.0005830721925663763
40,AFG,MCV2,2020,1169006,0.4,467602.4,462926.37600000005,887975.7579000001,30024.86200789344,22949.805888695675,338.3398160401662,38928337.0,0.0228105238068608,0.0005895398482780211
41,AFG,MCV2,2021,1174821,0.41,481676.61,476859.8439,916639.9011,30928.570400151715,23640.56450656577,348.52339427310653,39835426.0,0.02301067148371904,0.00059345579752469
42,AFG,MCV2,2022,1178042,0.42,494777.63999999996,489829.8635999999,942846.7153049998,31769.790671714203,24283.559699580128,358.00281542264867,40754383.0,0.023134854361676872,0.0005958514866874595
43,AFG,MCV2,2023,1179366,0.43,507127.38,502056.1062,967394.4766199999,32562.770432582332,24889.681772041393,366.9386308926803,41681232.0,0.023209354191354035,0.0005971436202279576
44,AFG,MCV2,2024,1179945,0.44,519175.8,513984.04199999996,990937.34289,33336.402364140304,25481.015136167578,375.65642234622,42608714.0,0.02325668272668356,0.0005980235671080704
45,AFG,MCV2,2025,1180725,0.45,531326.25,526012.9875,1014297.8274000001,34116.58566641551,26077.356106531086,384.4480389371641,43531523.0,0.023300306479054272,0.0005990453425332967
46,AFG,MCV2,2026,1182139,0.46,543783.9400000001,538346.1006,1038058.438725,34916.496922617596,26688.776337311647,393.4619630378218,44449105.0,0.023353865926546778,0.0006004345045262812
47,AFG,MCV2,2027,1183830,0.47,556400.1,550836.0989999999,1062264.89457,35726.58357544381,27307.974235057092,402.590550174101,45363560.0,0.023416700421439587,0.0006019804053089548
48,AFG,MCV2,2028,1185632,0.48,569103.36,563412.3264,1086706.6204499998,36542.2629401143,27931.446978468233,411.782159651534,46275303.0,0.0234835117222247,0.0006035929570999942
49,AFG,MCV2,2029,1187298,0.49,581776.02,575958.2598,1111199.96988,37355.97747146176,28553.41788172587,420.9516280998131,47185163.0,0.023549774955318053,0.0006051355143506841
50,AFG,MCV2,2030,1188620,0.5,594310.0,588366.9,1135527.24681,38160.78732682114,29168.582406144036,430.02075282511635,48093576.0,0.023610788409869958,0.0006064964353273302
0,AFG,PCV3,1980,560287,,,,,,,,13356500.0,,
1,AFG,PCV3,1981,554782,,,,,,,,13171679.0,,
2,AFG,PCV3,1982,542780,,,,,,,,12882516.0,,
3,AFG,PCV3,1983,528117,,,,,,,,12537732.0,,
4,AFG,PCV3,1984,515712,,,,,,,,12204305.0,,
5,AFG,PCV3,1985,509527,,,,,,,,11938204.0,,
6,AFG,PCV3,1986,488175,,,,,,,,11736176.0,,
7,AFG,PCV3,1987,473958,,,,,,,,11604536.0,,
8,AFG,PCV3,1988,471963,,,,,,,,11618008.0,,
9,AFG,PCV3,1989,488604,,,,,,,,11868871.0,,
10,AFG,PCV3,1990,528014,,,,,,,,12412311.0,,
11,AFG,PCV3,1991,560291,,,,,,,,13299015.0,,
12,AFG,PCV3,1992,614854,,,,,,,,14485542.0,,
13,AFG,PCV3,1993,679064,,,,,,,,15816600.0,,
14,AFG,PCV3,1994,736401,,,,,,,,17075727.0,,
15,AFG,PCV3,1995,775956,,,,,,,,18110662.0,,
16,AFG,PCV3,1996,825693,,,,,,,,18853444.0,,
17,AFG,PCV3,1997,856668,,,,,,,,19357126.0,,
18,AFG,PCV3,1998,876524,,,,,,,,19737769.0,,
19,AFG,PCV3,1999,896412,,,,,,,,20170847.0,,
20,AFG,PCV3,2000,923490,,,,,,,,20779957.0,,
21,AFG,PCV3,2001,943329,,,,,,,,21606990.0,,
22,AFG,PCV3,2002,969507,,,,,,,,22600773.0,,
23,AFG,PCV3,2003,997398,,,,,,,,23680870.0,,
24,AFG,PCV3,2004,1021134,,,,,,,,24726689.0,,
25,AFG,PCV3,2005,1037339,,,,,,,,25654274.0,,
26,AFG,PCV3,2006,1058662,,,,,,,,26433058.0,,
27,AFG,PCV3,2007,1073645,,,,,,,,27100542.0,,
28,AFG,PCV3,2008,1084515,,,,,,,,27722280.0,,
29,AFG,PCV3,2009,1094258,,,,,,,,28394805.0,,
30,AFG,PCV3,2010,1104715,,,,,,,,29185510.0,,
31,AFG,PCV3,2011,1102985,,,,,,,,30117409.0,,
32,AFG,PCV3,2012,1102203,,,,,,,,31161377.0,,
33,AFG,PCV3,2013,1102346,,,,,,,,32269591.0,,
34,AFG,PCV3,2014,1103728,0.4,441491.2,256064.89599999998,,3592.6117955342984,87599.97425971965,1256.0373326498877,33370803.0,,0.0026250484370939366
35,AFG,PCV3,2015,1106901,0.65,719485.65,417301.67699999997,660563.3281999999,5854.777247899079,142759.1861859028,2046.9283118346884,34413603.0,0.019194832002914657,0.004148335941049323
36,AFG,PCV3,2016,1118424,0.65,726975.6,421645.84799999994,818082.4411499999,5915.726328465038,144245.33002570434,2068.2371325307317,35383027.0,0.023120759033702795,0.0040766814559337824
37,AFG,PCV3,2017,1131833,0.65,735691.4500000001,426701.041,827264.5965999999,5986.651106848182,145974.71497301833,2093.0336244784235,36296110.0,0.02279210076782333,0.004021772993662911
38,AFG,PCV3,2018,1145921,0.65,744848.65,432012.217,837378.2059500001,6061.167348019165,147791.67187791495,2119.0857520464056,37171922.0,0.02252716999540675,0.003975895351279252
39,AFG,PCV3,2019,1158820,0.65,753233.0,436875.13999999996,847286.74615,6129.394562305401,149455.2811280755,2142.9391303470443,38041755.0,0.0222725462100789,0.0039287167778688315
40,AFG,PCV3,2020,1169006,0.66,771543.9600000001,447495.4968,862526.8798,6278.399051825367,153088.51237859819,2195.0335987229914,38928337.0,0.022156787221606716,0.003932572623860048
41,AFG,PCV3,2021,1174821,0.67,787130.0700000001,456535.44060000003,881656.1625600001,6405.230215464631,156181.08327199123,2239.3759005192396,39835426.0,0.022132464770428212,0.00392065804121164
42,AFG,PCV3,2022,1178042,0.68,801068.56,464619.7648,898328.43337,6518.653956608139,158946.73605333624,2279.0307425653937,40754383.0,0.022042498677258836,0.0039001139105292364
43,AFG,PCV3,2023,1179366,0.69,813762.5399999999,471982.27319999994,913371.0497599998,6621.950562022417,161465.45516088218,2315.1449681261997,41681232.0,0.021913245025003095,0.003873816761483494
44,AFG,PCV3,2024,1179945,0.7,825961.5,479057.67,927440.8295399998,6721.21896780095,163885.95319571358,2349.850867540509,42608714.0,0.021766459075483944,0.0038463013269002576
45,AFG,PCV3,2025,1180725,0.71,838314.75,486222.555,941327.3415,6821.742900470919,166337.06520434225,2384.9957202115415,43531523.0,0.0216240387798975,0.0038210715762079413
46,AFG,PCV3,2026,1182139,0.72,851140.08,493661.24639999995,955572.6736499999,6926.108359713639,168881.8465677588,2421.483634995697,44449105.0,0.021498130809383,0.0037994431286694926
47,AFG,PCV3,2027,1183830,0.73,864195.9,501233.622,970211.8060799999,7032.349419404915,171472.36138649026,2458.6272911509204,45363560.0,0.02138747060592246,0.003779958217267125
48,AFG,PCV3,2028,1185632,0.74,877367.6799999999,508873.2543999999,985045.1952999998,7139.53409759597,174085.88480202988,2496.1008521583676,46275303.0,0.021286628750977594,0.0037619609924980906
49,AFG,PCV3,2029,1187298,0.75,890473.5,516474.62999999995,999904.2216799998,7246.182029700051,176686.32054039233,2533.3867577324527,47185163.0,0.021191072746320698,0.0037445313167698995
50,AFG,PCV3,2030,1188620,0.76,903351.2,523943.69599999994,1014594.5944999999,7350.973647107945,179241.49307503036,2570.023664557924,48093576.0,0.021096260226105872,0.0037269321182319725
0,AFG,Rota,1980,560287,,,,,,,,13356500.0,,
1,AFG,Rota,1981,554782,,,,,,,,13171679.0,,
2,AFG,Rota,1982,542780,,,,,,,,12882516.0,,
3,AFG,Rota,1983,528117,,,,,,,,12537732.0,,
4,AFG,Rota,1984,515712,,,,,,,,12204305.0,,
5,AFG,Rota,1985,509527,,,,,,,,11938204.0,,
6,AFG,Rota,1986,488175,,,,,,,,11736176.0,,
7,AFG,Rota,1987,473958,,,,,,,,11604536.0,,
8,AFG,Rota,1988,471963,,,,,,,,11618008.0,,
9,AFG,Rota,1989,488604,,,,,,,,11868871.0,,
10,AFG,Rota,1990,528014,,,,,,,,12412311.0,,
11,AFG,Rota,1991,560291,,,,,,,,13299015.0,,
12,AFG,Rota,1992,614854,,,,,,,,14485542.0,,
13,AFG,Rota,1993,679064,,,,,,,,15816600.0,,
14,AFG,Rota,1994,736401,,,,,,,,17075727.0,,
15,AFG,Rota,1995,775956,,,,,,,,18110662.0,,
16,AFG,Rota,1996,825693,,,,,,,,18853444.0,,
17,AFG,Rota,1997,856668,,,,,,,,19357126.0,,
18,AFG,Rota,1998,876524,,,,,,,,19737769.0,,
19,AFG,Rota,1999,896412,,,,,,,,20170847.0,,
20,AFG,Rota,2000,923490,,,,,,,,20779957.0,,
21,AFG,Rota,2001,943329,,,,,,,,21606990.0,,
22,AFG,Rota,2002,969507,,,,,,,,22600773.0,,
23,AFG,Rota,2003,997398,,,,,,,,23680870.0,,
24,AFG,Rota,2004,1021134,,,,,,,,24726689.0,,
25,AFG,Rota,2005,1037339,,,,,,,,25654274.0,,
26,AFG,Rota,2006,1058662,,,,,,,,26433058.0,,
27,AFG,Rota,2007,1073645,,,,,,,,27100542.0,,
28,AFG,Rota,2008,1084515,,,,,,,,27722280.0,,
29,AFG,Rota,2009,1094258,,,,,,,,28394805.0,,
30,AFG,Rota,2010,1104715,,,,,,,,29185510.0,,
31,AFG,Rota,2011,1102985,,,,,,,,30117409.0,,
32,AFG,Rota,2012,1102203,,,,,,,,31161377.0,,
33,AFG,Rota,2013,1102346,,,,,,,,32269591.0,,
34,AFG,Rota,2014,1103728,,,,,,,,33370803.0,,
35,AFG,Rota,2015,1106901,,,,,,,,34413603.0,,
36,AFG,Rota,2016,1118424,,,,,,,,35383027.0,,
37,AFG,Rota,2017,1131833,,,,,,,,36296110.0,,
38,AFG,Rota,2018,1145921,0.45,515664.45,453269.05155000003,,34389.0316691663,77133.02119777391,1125.484658863565,37171922.0,,0.0020750345165841547
39,AFG,Rota,2019,1158820,0.55,637351.0,560231.529,990837.1279724999,42504.158902896655,95334.87948107028,1391.07664453377,38041755.0,0.02604604146082377,0.002506058920811363
40,AFG,Rota,2020,1169006,0.56,654643.3600000001,575431.5134400001,1107651.46599,43657.36524798139,97921.46843526239,1428.818796228629,38928337.0,0.02845360350199393,0.0025154290160214754
41,AFG,Rota,2021,1174821,0.57,669647.97,588620.56563,1135280.503398,44658.00434279098,100165.85604273526,1461.5677250470314,39835426.0,0.028499268550510794,0.0025144919008205226
42,AFG,Rota,2022,1178042,0.58,683264.36,600589.37244,1159778.9097885,45566.06474317289,102202.5938836067,1491.2867371955385,40754383.0,0.028457771273055467,0.0025077693823412003
43,AFG,Rota,2023,1179366,0.59,695825.94,611631.0012599999,1182190.905078,46403.78115436774,104081.5533822061,1518.703530385543,41681232.0,0.028362667041079783,0.0024970843803802656
44,AFG,Rota,2024,1179945,0.6,707967.0,622302.993,1203352.444197,47213.453600931105,105897.61155403363,1545.2025003501046,42608714.0,0.02824193295758703,0.0024853510376781998
45,AFG,Rota,2025,1180725,0.61,720242.25,633092.93775,1224280.7811,48032.075014520764,107733.74184856523,1571.9943522195033,43531523.0,0.02812400524328083,0.0024748443064710884
46,AFG,Rota,2026,1182139,0.62,732926.18,644242.11222,1245680.4030825,48877.95079761864,109631.00244421241,1599.6781854352687,44449105.0,0.02802487031139322,0.0024664389180437357
47,AFG,Rota,2027,1183830,0.63,745812.9,655569.5391,1267599.545709,49737.35039786582,111558.5963416195,1627.804626307953,45363560.0,0.027943123196437845,0.002459211674339922
48,AFG,Rota,2028,1185632,0.64,758804.48,666989.13792,1289780.200065,50603.74298330099,113501.87518415473,1656.1599336873908,46275303.0,0.027871890975300583,0.002452752717451785
49,AFG,Rota,2029,1187298,0.65,771743.7000000001,678362.7123,1312002.3933239998,51466.643744356574,115437.32202471678,1684.4009605948313,47185163.0,0.027805401314900613,0.002446475007932404
50,AFG,Rota,2030,1188620,0.66,784489.2000000001,689566.0068000001,1334010.583485,52316.625555473016,117343.79225293637,1712.219175946977,48093576.0,0.027737812290876438,0.002439905742358114
0,AGO,Hib3,1980,336701,,,,,,,,8341290.0,,
1,AGO,Hib3,1981,349790,,,,,,,,8640477.0,,
2,AGO,Hib3,1982,369083,,,,,,,,8952971.0,,
3,AGO,Hib3,1983,392251,,,,,,,,9278103.0,,
4,AGO,Hib3,1984,415895,,,,,,,,9614755.0,,
5,AGO,Hib3,1985,437357,,,,,,,,9961993.0,,
6,AGO,Hib3,1986,455002,,,,,,,,10320116.0,,
7,AGO,Hib3,1987,470883,,,,,,,,10689246.0,,
8,AGO,Hib3,1988,485354,,,,,,,,11068050.0,,
9,AGO,Hib3,1989,499074,,,,,,,,11454783.0,,
10,AGO,Hib3,1990,512664,,,,,,,,11848385.0,,
11,AGO,Hib3,1991,525681,,,,,,,,12248901.0,,
12,AGO,Hib3,1992,538854,,,,,,,,12657360.0,,
13,AGO,Hib3,1993,552449,,,,,,,,13075044.0,,
14,AGO,Hib3,1994,566831,,,,,,,,13503751.0,,
15,AGO,Hib3,1995,582318,,,,,,,,13945204.0,,
16,AGO,Hib3,1996,597823,,,,,,,,14400721.0,,
17,AGO,Hib3,1997,614869,,,,,,,,14871572.0,,
18,AGO,Hib3,1998,633692,,,,,,,,15359599.0,,
19,AGO,Hib3,1999,654513,,,,,,,,15866871.0,,
20,AGO,Hib3,2000,677439,,,,,,,,16395476.0,,
21,AGO,Hib3,2001,700540,,,,,,,,16945753.0,,
22,AGO,Hib3,2002,725743,,,,,,,,17519417.0,,
23,AGO,Hib3,2003,753179,,,,,,,,18121475.0,,
24,AGO,Hib3,2004,782968,,,,,,,,18758138.0,,
25,AGO,Hib3,2005,814974,,,,,,,,19433603.0,,
26,AGO,Hib3,2006,846814,,,,,,,,20149903.0,,
27,AGO,Hib3,2007,880815,0.43,378750.45,352237.9185,,3620.667449054251,215084.68414522024,3345.1863448116455,20905358.0,,0.010288495616540995
28,AGO,Hib3,2008,915424,0.45,411940.8,383104.944,717730.966575,3937.950820909565,233932.8094647263,3638.328981604603,21695636.0,0.03308181270072009,0.01078248222198816
29,AGO,Hib3,2009,948743,0.47,445909.20999999996,414695.56529999996,778645.2620999999,4262.672062516351,253222.77924764095,3938.3435724439355,22514274.0,0.0345845156765881,0.011247210513989523
30,AGO,Hib3,2010,979435,0.49,479923.14999999997,446328.5295,840289.316535,4587.828548461343,272538.60459236195,4238.760291740884,23356247.0,0.03597706928407633,0.011668767015195633
31,AGO,Hib3,2011,1006301,0.5,503150.5,467929.965,891942.0680249999,4809.870555468306,285728.9446653057,4443.9080718852,24220659.0,0.03682567299366214,0.011796910425323512
32,AGO,Hib3,2012,1031063,0.52,536152.76,498622.06680000003,943155.53355,5125.355879716039,304470.2574959002,4735.389466824595,25107925.0,0.037564057306607376,0.012126460370416918
33,AGO,Hib3,2013,1053956,0.54,569136.24,529296.7032,1002987.66666,5440.661676428708,323200.9055461142,5026.704993711409,26015785.0,0.038553042572422855,0.01242326170615702
34,AGO,Hib3,2014,1075606,0.55,591583.3,550172.469,1053004.3370400001,5655.24449598435,335948.13478396414,5224.961124082126,26941771.0,0.03908445131687891,0.012469415421278881
35,AGO,Hib3,2015,1096710,0.55,603190.5,560967.165,1083631.01055,5766.203601682211,342539.6277995115,5327.477825888019,27884379.0,0.03886157947250681,0.012284283892408416
36,AGO,Hib3,2016,1117701,0.55,614735.55,571704.0615000001,1104622.86825,5876.568584041186,349095.8270929797,5429.445608659414,28842482.0,0.03829846780349902,0.012103529338875194
37,AGO,Hib3,2017,1138375,0.52,591955.0,550518.15,1093637.0084250001,5658.797764609676,336159.2156608232,5228.244039691511,29816769.0,0.036678588764094466,0.01127416641490643
38,AGO,Hib3,2018,1159919,0.59,684352.21,636447.5553,1159439.7978,6542.06950892161,388629.7136595704,6044.311413844318,30809786.0,0.037632192505329315,0.012613840085081096
39,AGO,Hib3,2019,1183837,0.53,627433.61,583513.2573,1188138.434835,5997.955773173602,356306.79733567394,5541.5969656217585,31825297.0,0.0373331452283069,0.011195710045869296
40,AGO,Hib3,2020,1211119,0.54,654004.26,608223.9618,1162561.556235,6251.958078795188,371395.72954099067,5776.273321921189,32866267.0,0.035372485601574404,0.011300210320234746
41,AGO,Hib3,2021,1242848,0.55,683566.4,635716.7520000001,1213529.51571,6534.557552993529,388183.4681286459,6037.371010521718,33933611.0,0.035761873845668826,0.01143949779257639
42,AGO,Hib3,2022,1277803,0.56,715569.68,665479.8024,1269410.7168,6840.49312127858,406357.48051704315,6320.029249594922,35027340.0,0.036240568561586466,0.011601151572372985
43,AGO,Hib3,2023,1314863,0.57,749471.9099999999,697008.8763,1329214.6885799998,7164.581714734641,425609.86802277045,6619.459327776119,36148634.0,0.036770813762423214,0.011773885232365087
44,AGO,Hib3,2024,1352313,0.58,784341.5399999999,729437.6322,1391596.064685,7497.918174933079,445411.62233041733,6927.433642063097,37298625.0,0.03730958084071464,0.01194177057010593
45,AGO,Hib3,2025,1388780,0.59,819380.2,762023.586,1454989.33659,7832.870478542169,465309.3653402851,7236.9008571449485,38478222.0,0.03781332039172704,0.012092797981681303
46,AGO,Hib3,2026,1422955,0.6,853773.0,794008.89,1517931.2966999998,8161.648679180169,484840.3375803702,7540.663730350348,39688094.0,0.03824651535798116,0.01221626661084733
47,AGO,Hib3,2027,1456217,0.61,888292.37,826111.9041,1580420.3496,8491.63682657606,504443.18635148584,7845.5444906385555,40928611.0,0.03861407242967518,0.012324952497202649
48,AGO,Hib3,2028,1488933,0.62,923138.46,858518.7678,1643325.076695,8824.748255987734,524231.572771478,8153.310895769105,42199936.0,0.0389414115863825,0.012422567957721025
