,country,vaccine,year,pop_est,vac_coverage,fvp,protected_cohort,cumulative_protected,cases_averted,dalys_averted,deaths_averted,total_pop,percent_protected,daly_by_pop
39,GEO,Rota,2019,46098.8938234,0.874468062681567,40312.010373511854,35434.25711831692,68422.41236643677,1294.8608449411133,219.46268181618942,2.904596489480053,3671314.16899999,0.01863703546380886,5.977769041649947e-05
40,GEO,Rota,2020,45183.8416107,0.890882806529597,40253.5076239292,35382.83320143377,69045.37746383486,1292.981679921704,219.1441869011984,2.900381197821606,3661411.974,0.018857582253549176,5.985237074040289e-05
41,GEO,Rota,2021,44137.074717999996,0.900280603269693,39735.75225368055,34927.7262309852,68541.41777234728,1276.3508756035574,216.32547404052283,2.863075431701297,3651751.863,0.018769461985305567,5.9238820751310954e-05
42,GEO,Rota,2022,43076.963992,0.905799289600261,39019.08338208962,34297.774292856775,67479.11421229271,1253.3307768287023,212.42385586082335,2.8114373747238552,3641406.863,0.01853105592180368,5.833565538068339e-05
43,GEO,Rota,2023,42110.0565314,0.909455835727141,38297.23665528154,33663.27101999247,66246.1565982064,1230.1443603257223,208.49404891104064,2.7594262383602097,3630624.461,0.018246491012722344,5.742649815497969e-05
44,GEO,Rota,2024,41190.8713201,0.912108106338689,37570.52763821703,33024.49379399277,65004.60126298561,1206.8017623470125,204.53777115889514,2.7070647599749487,3619437.789,0.01795986146261281,5.651092326562852e-05
45,GEO,Rota,2025,40341.7979679,0.914212594458416,36880.97978535111,32418.381231323627,63791.65033561675,1184.6528169802,200.7838025617352,2.6573808505344285,3608713.003,0.017677119317215138,5.5638617533403e-05
46,GEO,Rota,2026,39610.061872700004,0.915933211850651,36280.171192665126,31890.270478352646,62687.73264811009,1165.354262659415,197.51293951651937,2.6140908604546524,3598417.79,0.017420915609721373,5.4888829214163974e-05
47,GEO,Rota,2027,39004.4997541,0.917612815844374,35791.028849960894,31460.314359115626,61756.07131355064,1149.6425365186954,194.8499988860451,2.5788467454052997,3587683.03699999,0.017213357667513147,5.4310817560120386e-05
48,GEO,Rota,2028,38570.5461714,0.919225865913472,35455.043703160714,31164.983415078266,61052.28205623811,1138.850367955472,193.0208615970841,2.554638047578746,3576839.073,0.017068780789467212,5.39640888666517e-05
49,GEO,Rota,2029,38302.7051776,0.920779089837879,35268.33001175914,31000.862080336286,60607.59632466064,1132.8529432185214,192.00437328337514,2.5411847881764507,3565775.573,0.016997030543251367,5.384645481819704e-05
50,GEO,Rota,2030,38170.6042411,0.922322776567345,35205.617686904625,30945.737946789166,60396.55692310864,1130.8385625613191,191.6629610127397,2.5366661844915486,3555561.217,0.016986504587331547,5.390512195271807e-05
0,GHA,Hib3,1980,475660.52433499997,0.0,0.0,0.0,,0.0,0.0,0.0,11690533.211,,0.0
1,GHA,Hib3,1981,481458.553262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11993309.225,0.0,0.0
2,GHA,Hib3,1982,485587.462665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12297315.305,0.0,0.0
3,GHA,Hib3,1983,492394.503316999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12605886.089,0.0,0.0
4,GHA,Hib3,1984,499178.4243769999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919954.164,0.0,0.0
5,GHA,Hib3,1985,505459.462599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13240436.986,0.0,0.0
6,GHA,Hib3,1986,509619.497206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13566564.86,0.0,0.0
7,GHA,Hib3,1987,511492.820481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13896627.005,0.0,0.0
8,GHA,Hib3,1988,515928.70128599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14233946.469,0.0,0.0
9,GHA,Hib3,1989,522269.90051899996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14581161.659,0.0,0.0
10,GHA,Hib3,1990,526299.1456269989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14936166.523,0.0,0.0
11,GHA,Hib3,1991,528169.8065599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15297224.748,0.0,0.0
12,GHA,Hib3,1992,529582.865525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15664697.637,0.0,0.0
13,GHA,Hib3,1993,532010.697983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16040607.927,0.0,0.0
14,GHA,Hib3,1994,538235.82357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16428375.733,0.0,0.0
15,GHA,Hib3,1995,550174.988903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16834802.505,0.0,0.0
16,GHA,Hib3,1996,561473.257649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17260662.22,0.0,0.0
17,GHA,Hib3,1997,567937.684982999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17699810.994,0.0,0.0
18,GHA,Hib3,1998,576310.7254250001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18155889.643,0.0,0.0
19,GHA,Hib3,1999,590169.650022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18636227.904,0.0,0.0
20,GHA,Hib3,2000,606763.3463219999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19143422.85,0.0,0.0
21,GHA,Hib3,2001,621279.829058999,0.773419363850122,480509.8501637235,446874.1606522629,446874.1606522629,2803.754063452515,46002.34479106945,691.8552110393658,19675525.523,0.022712184237716176,0.0023380491025408357
22,GHA,Hib3,2002,632831.931217,0.78888288741654,499230.2811478522,464284.16146750253,888814.6140871523,2912.9869635136665,47794.57385874804,718.8095548990372,20227901.67,0.04394003038908149,0.0023628043401868106
23,GHA,Hib3,2003,644704.784779,0.796103496276504,513251.7332287529,477324.11190274026,918394.0652968676,2994.801526178584,49136.9390004351,738.9981414289587,20800281.64,0.04415296298347947,0.002362320849826488
